User_ID,Movie_ID,Movie,Genre,Release_Year,User_Rating,Search_History_Count,Watchlist_Status,User_Engagement_Minutes,Sentiment_Score
USR_3430,MOV_5173,Kaithi,Action,2019,5,15,1,146,0.82
USR_4126,MOV_5005,Maya,Thriller,2015,3.5,6,1,98,0.39
USR_3052,MOV_5036,Tik Tik Tik,Sci-Fi,2018,2,2,0,59,-0.42
USR_3830,MOV_5246,Love Insurance Kompany,Romance,2025,2,0,0,50,0.03
USR_3562,MOV_5115,Mari Selvaraj Next,Drama,2026,3,2,1,33,0.12
USR_3972,MOV_5022,Classic Love Story,Romance,2026,5,23,1,133,0.72
USR_3869,MOV_5226,Coolie,Action,2025,5,23,1,136,0.79
USR_3351,MOV_5138,Kaaka Muttai,Drama,2015,1,1,0,49,0.03
USR_3872,MOV_5252,2,Sci-Fi,2018,5,18,1,142,0.87
USR_3022,MOV_5267,Time Loop 2,Sci-Fi,2026,4,9,1,106,0.49
USR_4173,MOV_5241,Ayalaan,Sci-Fi,2024,3,2,0,12,0.14
USR_3202,MOV_5136,Project AI,Sci-Fi,2025,3.5,6,0,101,0.41
USR_3549,MOV_5045,Vettaiyan,Thriller,2024,4,7,1,106,0.29
USR_4186,MOV_5283,Tik Tik Tik,Sci-Fi,2018,2.5,0,0,60,-0.26
USR_3861,MOV_5106,Maanaadu,Sci-Fi,2021,2,1,0,36,-0.33
USR_3917,MOV_5194,Vada Chennai,Action,2018,3,4,0,16,-0.34
USR_3461,MOV_5144,Ratsasan,Thriller,2018,5,14,1,153,0.89
USR_3920,MOV_5284,Ratsasan,Thriller,2018,1,3,1,19,0.14
USR_3914,MOV_5283,Tik Tik Tik,Sci-Fi,2018,4,8,1,77,0.42
USR_3509,MOV_5243,Star,Romance,2024,3,3,0,11,-0.14
USR_3556,MOV_5240,SivaKartikeyan Next,Comedy,2025,3.5,11,1,91,0.47
USR_3135,MOV_5279,Doctor,Comedy,2021,5,18,1,177,0.77
USR_3793,MOV_5019,Fun Unlimited,Comedy,2026,2.5,4,1,64,-0.38
USR_3123,MOV_5072,Comali,Comedy,2019,4.5,16,1,134,0.92
USR_3185,MOV_5201,Don,Comedy,2022,4,10,0,96,0.47
USR_3572,MOV_5169,24,Sci-Fi,2016,5,12,1,168,1
USR_3698,MOV_5204,Lubber Pandhu,Drama,2024,4.5,17,1,192,0.9
USR_3817,MOV_5164,Kaaka Muttai,Drama,2015,5,18,1,199,0.89
USR_3811,MOV_5203,Lubber Pandhu,Drama,2024,2,0,0,55,-0.39
USR_4053,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,5,14,1,157,1
USR_4046,MOV_5186,Kottukaali,Drama,2024,4,10,1,122,0.25
USR_3661,MOV_5123,Thiruchitrambalam,Romance,2022,2.5,4,0,20,-0.25
USR_3360,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,4,10,1,117,0.64
USR_4016,MOV_5221,Hey Sinamika,Romance,2022,2,4,0,17,-0.26
USR_3203,MOV_5207,Meiyazhagan,Drama,2024,4,5,0,73,0.24
USR_4039,MOV_5033,2,Sci-Fi,2018,5,12,1,170,0.82
USR_3818,MOV_5152,Garudan,Drama,2024,4,10,1,117,0.64
USR_3157,MOV_5152,Garudan,Drama,2024,3.5,6,1,111,0.43
USR_3878,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,5,24,1,180,0.84
USR_3652,MOV_5264,Imaikkaa Nodigal,Thriller,2018,5,22,1,170,0.93
USR_4196,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,1,4,0,57,-0.34
USR_3024,MOV_5029,Mari Selvaraj Next,Drama,2026,2,3,0,39,-0.26
USR_3535,MOV_5115,Mari Selvaraj Next,Drama,2026,5,16,0,191,0.95
USR_3301,MOV_5053,Good Bad Ugly,Action,2025,5,24,1,133,0.87
USR_3293,MOV_5173,Kaithi,Action,2019,4,5,0,92,0.23
USR_3598,MOV_5204,Lubber Pandhu,Drama,2024,4,9,0,106,0.33
USR_3726,MOV_5083,Project AI,Sci-Fi,2025,5,15,0,159,0.95
USR_3270,MOV_5029,Mari Selvaraj Next,Drama,2026,5,21,1,176,0.74
USR_3411,MOV_5097,Sita Ramam (Tamil),Romance,2022,3.5,9,1,113,0.27
USR_3759,MOV_5061,O Kadhal Kanmani,Romance,2015,5,17,1,134,0.74
USR_3177,MOV_5024,Jailer,Action,2023,5,23,1,154,0.81
USR_3991,MOV_5022,Classic Love Story,Romance,2026,5,20,1,169,0.81
USR_3068,MOV_5262,24,Sci-Fi,2016,3.5,10,0,109,0.35
USR_4067,MOV_5185,Love Today,Comedy,2022,3.5,7,1,95,0.28
USR_3960,MOV_5133,Viduthalai Part 1,Thriller,2023,4,8,0,88,0.64
USR_3034,MOV_5274,Asuran,Action,2019,3.5,9,1,88,0.59
USR_3340,MOV_5199,96,Romance,2018,1.5,2,0,34,-0.21
USR_3861,MOV_5125,Hit List,Thriller,2024,4,7,0,84,0.62
USR_3718,MOV_5250,Visaranai,Thriller,2015,5,13,1,146,0.79
USR_4120,MOV_5181,Indru Netru Naalai,Sci-Fi,2015,4,8,0,75,0.29
USR_3288,MOV_5011,Fun Unlimited,Comedy,2026,4.5,24,1,175,0.74
USR_3364,MOV_5255,Oh My Kadavule,Romance,2020,5,21,1,153,0.91
USR_3503,MOV_5122,Maanaadu,Sci-Fi,2021,2.5,2,0,48,-0.2
USR_3018,MOV_5162,Kanguva 2,Action,2026,5,13,0,166,0.9
USR_3252,MOV_5286,Vettaiyan,Thriller,2024,2.5,3,0,26,-0.1
USR_3007,MOV_5072,Comali,Comedy,2019,5,22,1,175,0.94
USR_3074,MOV_5131,2,Sci-Fi,2018,4,10,0,101,0.51
USR_3755,MOV_5172,Doctor,Comedy,2021,3.5,7,0,105,0.23
USR_3071,MOV_5225,Theri,Action,2016,5,14,1,189,0.99
USR_3273,MOV_5027,Viduthalai Part 1,Thriller,2023,3.5,6,1,67,0.64
USR_3134,MOV_5156,Kottukaali,Drama,2024,4,6,1,130,0.29
USR_3247,MOV_5245,Hey Sinamika,Romance,2022,4.5,23,1,141,0.87
USR_3947,MOV_5077,Por Thozhil,Thriller,2023,2,1,0,56,-0.04
USR_3515,MOV_5073,Thug Life,Action,2025,5,23,1,137,0.75
USR_3018,MOV_5116,Ayalaan,Sci-Fi,2024,5,19,1,182,0.85
USR_3125,MOV_5266,Hit List,Thriller,2024,3.5,11,0,89,0.64
USR_3950,MOV_5103,Visaranai,Thriller,2015,5,12,1,152,0.92
USR_3475,MOV_5134,Por Thozhil,Thriller,2023,2,0,0,52,0.18
USR_3785,MOV_5159,Vikram,Action,2022,4,6,0,117,0.35
USR_3696,MOV_5073,Thug Life,Action,2025,5,12,1,157,0.81
USR_4164,MOV_5114,Tik Tik Tik,Sci-Fi,2018,4,10,0,86,0.34
USR_4171,MOV_5270,Siren,Romance,2024,2.5,0,0,9,0.02
USR_4009,MOV_5243,Star,Romance,2024,4,6,1,69,0.48
USR_3693,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,5,13,1,168,0.99
USR_4025,MOV_5147,Ayalaan,Sci-Fi,2024,3,4,0,27,-0.19
USR_3035,MOV_5221,Hey Sinamika,Romance,2022,5,23,1,169,0.98
USR_3677,MOV_5021,Asuran,Action,2019,5,23,1,154,0.87
USR_3397,MOV_5227,The GOAT,Action,2024,2,2,0,26,0.03
USR_3198,MOV_5037,96,Romance,2018,2,2,0,64,-0.14
USR_3091,MOV_5242,Imaikkaa Nodigal,Thriller,2018,1,2,1,45,-0.26
USR_3989,MOV_5146,Visaranai,Thriller,2015,4.5,21,1,186,0.79
USR_3240,MOV_5043,Thani Oruvan,Action,2015,4,11,1,75,0.66
USR_3092,MOV_5247,The investigative report,Thriller,2026,1,3,0,49,-0.44
USR_3761,MOV_5247,The investigative report,Thriller,2026,4.5,12,1,161,0.79
USR_3695,MOV_5129,Naanum Rowdy Dhaan,Comedy,2015,3.5,9,1,67,0.39
USR_3339,MOV_5120,Game Over,Thriller,2019,4.5,19,1,176,0.87
USR_3555,MOV_5190,Amaran,Action,2024,3,4,0,28,0.1
USR_3287,MOV_5209,LKG,Comedy,2019,2,3,1,52,-0.25
USR_3379,MOV_5091,Tik Tik Tik,Sci-Fi,2018,3,4,0,12,-0.15
USR_3162,MOV_5266,Hit List,Thriller,2024,2,0,0,29,-0.36
USR_3343,MOV_5173,Kaithi,Action,2019,4.5,23,1,150,0.95
USR_4135,MOV_5050,Indru Netru Naalai,Sci-Fi,2015,1.5,2,0,52,-0.23
USR_3438,MOV_5161,Good Night,Comedy,2023,5,22,1,139,0.78
USR_3621,MOV_5242,Imaikkaa Nodigal,Thriller,2018,2,0,0,53,-0.5
USR_3456,MOV_5129,Naanum Rowdy Dhaan,Comedy,2015,3,0,0,59,-0.35
USR_3937,MOV_5133,Viduthalai Part 1,Thriller,2023,4,9,0,127,0.48
USR_3402,MOV_5195,Sita Ramam (Tamil),Romance,2022,4.5,13,0,146,0.78
USR_3306,MOV_5221,Hey Sinamika,Romance,2022,2.5,2,0,47,0.09
USR_4061,MOV_5197,Vikram Vedha,Thriller,2017,2,0,0,44,-0.28
USR_3696,MOV_5225,Theri,Action,2016,4.5,20,1,168,0.86
USR_3704,MOV_5145,Time Loop 2,Sci-Fi,2026,2.5,2,0,32,-0.42
USR_3437,MOV_5280,Vettaiyan,Thriller,2024,5,18,1,146,0.87
USR_3148,MOV_5102,Joe,Romance,2023,1,1,0,40,-0.16
USR_4065,MOV_5051,Tik Tik Tik,Sci-Fi,2018,4,5,1,76,0.61
USR_3840,MOV_5091,Tik Tik Tik,Sci-Fi,2018,4,6,1,88,0.5
USR_3541,MOV_5061,O Kadhal Kanmani,Romance,2015,4,9,0,74,0.36
USR_3476,MOV_5180,Master,Action,2021,4,9,1,128,0.58
USR_3648,MOV_5205,Conjuring Kannappan,Comedy,2023,4,7,0,90,0.57
USR_3379,MOV_5214,Peranbu,Drama,2018,1.5,2,0,21,0.16
USR_3802,MOV_5169,24,Sci-Fi,2016,2.5,0,1,13,-0.25
USR_3960,MOV_5225,Theri,Action,2016,2.5,4,0,10,-0.35
USR_3739,MOV_5077,Por Thozhil,Thriller,2023,4,6,1,116,0.35
USR_3457,MOV_5281,Viduthalai Part 2,Thriller,2025,5,22,1,152,0.85
USR_3515,MOV_5014,Viduthalai Part 2,Thriller,2025,2.5,1,0,33,-0.03
USR_3935,MOV_5147,Ayalaan,Sci-Fi,2024,4.5,23,1,169,0.8
USR_3335,MOV_5201,Don,Comedy,2022,4.5,24,1,183,0.78
USR_3858,MOV_5016,Oh My Kadavule,Romance,2020,4,7,1,87,0.63
USR_4012,MOV_5120,Game Over,Thriller,2019,1.5,2,0,48,-0.04
USR_3401,MOV_5124,2,Sci-Fi,2018,4,10,0,90,0.23
USR_3081,MOV_5274,Asuran,Action,2019,5,18,1,187,0.96
USR_3084,MOV_5225,Theri,Action,2016,4.5,12,1,172,0.87
USR_3495,MOV_5275,Love Today,Comedy,2022,5,23,1,184,0.96
USR_3613,MOV_5182,Thug Life,Action,2025,4,10,1,83,0.49
USR_3427,MOV_5010,Tik Tik Tik,Sci-Fi,2018,5,21,1,166,0.71
USR_3855,MOV_5266,Hit List,Thriller,2024,5,17,1,164,0.77
USR_3674,MOV_5050,Indru Netru Naalai,Sci-Fi,2015,3.5,7,0,106,0.55
USR_3422,MOV_5189,Thani Oruvan,Action,2015,5,16,1,161,0.95
USR_3105,MOV_5112,Maanaadu,Sci-Fi,2021,4,6,0,89,0.66
USR_3953,MOV_5070,Jai Bhim,Drama,2021,3.5,7,0,93,0.55
USR_3924,MOV_5085,Good Night,Comedy,2023,3,3,0,23,-0.23
USR_3176,MOV_5212,Chitha,Thriller,2023,4.5,22,1,163,0.94
USR_3763,MOV_5082,Vikram Vedha,Thriller,2017,5,24,1,178,0.88
USR_3252,MOV_5175,Star,Romance,2024,4,11,0,82,0.51
USR_3739,MOV_5062,Hit List,Thriller,2024,4,11,0,125,0.28
USR_3384,MOV_5174,Time Loop 2,Sci-Fi,2026,2,0,0,33,-0.27
USR_3759,MOV_5147,Ayalaan,Sci-Fi,2024,4,7,1,101,0.64
USR_3555,MOV_5039,Kaaka Muttai,Drama,2015,5,23,1,140,0.82
USR_3537,MOV_5072,Comali,Comedy,2019,2.5,0,0,34,-0.03
USR_4080,MOV_5169,24,Sci-Fi,2016,5,20,1,160,0.94
USR_3063,MOV_5246,Love Insurance Kompany,Romance,2025,2,3,0,10,-0.49
USR_4002,MOV_5267,Time Loop 2,Sci-Fi,2026,1.5,2,0,11,-0.15
USR_3623,MOV_5128,Vetri Maaran Next,Action,2026,4,5,0,68,0.69
USR_3684,MOV_5165,Amaran,Action,2024,1.5,3,0,11,0.06
USR_3261,MOV_5086,Project AI,Sci-Fi,2025,3,0,0,17,0.01
USR_3015,MOV_5257,Joe,Romance,2023,3,3,0,56,-0.32
USR_4149,MOV_5041,Thani Oruvan,Action,2015,2.5,1,0,45,-0.39
USR_3242,MOV_5187,Ponniyin Selvan: Part 1,Drama,2022,4,5,1,87,0.46
USR_3339,MOV_5277,Brother,Comedy,2024,5,12,1,181,0.89
USR_3029,MOV_5239,Time Loop 2,Sci-Fi,2026,4,9,0,77,0.36
USR_3286,MOV_5141,Vetri Maaran Next,Action,2026,2,4,0,46,-0.5
USR_3680,MOV_5195,Sita Ramam (Tamil),Romance,2022,4,10,1,114,0.28
USR_3765,MOV_5187,Ponniyin Selvan: Part 1,Drama,2022,3.5,6,1,98,0.56
USR_3699,MOV_5120,Game Over,Thriller,2019,3,3,0,12,-0.08
USR_3832,MOV_5172,Doctor,Comedy,2021,5,21,1,169,0.81
USR_3007,MOV_5235,Project AI,Sci-Fi,2025,4,5,1,99,0.6
USR_3084,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,14,1,182,0.78
USR_3881,MOV_5028,Doctor,Comedy,2021,4,8,0,120,0.54
USR_3746,MOV_5218,O Kadhal Kanmani,Romance,2015,2,1,0,16,0.19
USR_3937,MOV_5265,Vedalam,Action,2015,4,10,1,75,0.38
USR_3041,MOV_5279,Doctor,Comedy,2021,2.5,3,1,49,-0.44
USR_3227,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,2.5,0,0,60,-0.07
USR_4077,MOV_5115,Mari Selvaraj Next,Drama,2026,5,23,1,134,0.91
USR_4049,MOV_5118,Tik Tik Tik,Sci-Fi,2018,1,4,0,55,-0.47
USR_3644,MOV_5086,Project AI,Sci-Fi,2025,5,15,1,153,0.81
USR_3301,MOV_5156,Kottukaali,Drama,2024,2.5,0,0,61,-0.42
USR_3718,MOV_5052,Chitha,Thriller,2023,5,20,1,188,0.96
USR_4079,MOV_5047,Meiyazhagan,Drama,2024,5,20,1,185,0.87
USR_3981,MOV_5029,Mari Selvaraj Next,Drama,2026,4,10,1,79,0.58
USR_3629,MOV_5240,SivaKartikeyan Next,Comedy,2025,1.5,0,0,58,-0.19
USR_3427,MOV_5018,Lubber Pandhu,Drama,2024,3.5,11,1,94,0.23
USR_3086,MOV_5175,Star,Romance,2024,1,1,0,39,0.06
USR_3283,MOV_5288,Time Loop 2,Sci-Fi,2026,5,19,1,180,0.87
USR_3081,MOV_5189,Thani Oruvan,Action,2015,4,7,1,81,0.64
USR_3058,MOV_5057,Garudan,Drama,2024,3.5,11,1,88,0.31
USR_3373,MOV_5077,Por Thozhil,Thriller,2023,2.5,3,0,5,-0.26
USR_3726,MOV_5288,Time Loop 2,Sci-Fi,2026,2,4,0,57,-0.3
USR_3717,MOV_5085,Good Night,Comedy,2023,2,0,0,8,0.05
USR_3786,MOV_5194,Vada Chennai,Action,2018,2.5,4,0,35,0.09
USR_3791,MOV_5277,Brother,Comedy,2024,4,10,1,100,0.27
USR_3109,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,2,3,0,53,-0.34
USR_3473,MOV_5076,Viduthalai Part 1,Thriller,2023,3.5,6,1,86,0.37
USR_3718,MOV_5249,Kaithi,Action,2019,4,6,1,126,0.26
USR_3593,MOV_5012,Vedalam,Action,2015,4,6,1,69,0.47
USR_3403,MOV_5084,Don,Comedy,2022,2,2,0,26,0.07
USR_3242,MOV_5241,Ayalaan,Sci-Fi,2024,5,12,1,145,0.74
USR_3279,MOV_5162,Kanguva 2,Action,2026,4.5,17,1,198,0.85
USR_3599,MOV_5286,Vettaiyan,Thriller,2024,2,4,1,8,0.07
USR_4009,MOV_5079,Chitha,Thriller,2023,5,20,1,156,0.73
USR_4048,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,5,18,1,189,0.93
USR_4186,MOV_5275,Love Today,Comedy,2022,4,10,1,127,0.68
USR_4148,MOV_5266,Hit List,Thriller,2024,4.5,13,1,140,0.92
USR_3124,MOV_5251,Love Today,Comedy,2022,4,6,0,73,0.28
USR_3184,MOV_5030,Indru Netru Naalai,Sci-Fi,2015,5,23,1,174,0.77
USR_3061,MOV_5151,Kaithi,Action,2019,5,12,1,199,0.89
USR_3508,MOV_5028,Doctor,Comedy,2021,2.5,0,0,61,-0.37
USR_3925,MOV_5275,Love Today,Comedy,2022,2.5,2,0,63,-0.02
USR_3803,MOV_5193,Kaaka Muttai,Drama,2015,2.5,3,0,56,-0.16
USR_3470,MOV_5100,Vikram Vedha,Thriller,2017,3.5,11,0,111,0.64
USR_3134,MOV_5074,Conjuring Kannappan,Comedy,2023,5,14,1,171,0.91
USR_3337,MOV_5106,Maanaadu,Sci-Fi,2021,4,8,1,78,0.63
USR_3914,MOV_5171,Love Insurance Kompany,Romance,2025,4.5,18,1,166,0.86
USR_3426,MOV_5061,O Kadhal Kanmani,Romance,2015,4,7,0,68,0.6
USR_3140,MOV_5255,Oh My Kadavule,Romance,2020,1,0,1,44,-0.17
USR_3120,MOV_5105,Dhuruvangal Pathinaaru,Thriller,2016,4,5,1,90,0.31
USR_4082,MOV_5120,Game Over,Thriller,2019,5,13,1,158,0.77
USR_4077,MOV_5102,Joe,Romance,2023,3.5,10,0,106,0.28
USR_3223,MOV_5024,Jailer,Action,2023,4,7,0,117,0.48
USR_4160,MOV_5055,2,Sci-Fi,2018,4,9,1,99,0.22
USR_3944,MOV_5056,Fun Unlimited,Comedy,2026,5,14,1,186,0.84
USR_3793,MOV_5252,2,Sci-Fi,2018,5,24,1,154,0.85
USR_4177,MOV_5222,Vikram Vedha,Thriller,2017,4,8,1,73,0.68
USR_4065,MOV_5127,Vada Chennai,Action,2018,2.5,2,0,56,-0.43
USR_3015,MOV_5075,Doctor,Comedy,2021,4.5,14,1,165,0.94
USR_3106,MOV_5073,Thug Life,Action,2025,4,11,1,118,0.36
USR_3698,MOV_5140,Love Insurance Kompany,Romance,2025,2,2,0,27,0.15
USR_3690,MOV_5106,Maanaadu,Sci-Fi,2021,4,7,0,121,0.67
USR_3638,MOV_5120,Game Over,Thriller,2019,4,9,1,106,0.39
USR_4182,MOV_5269,Tik Tik Tik,Sci-Fi,2018,4,10,1,116,0.64
USR_4158,MOV_5076,Viduthalai Part 1,Thriller,2023,5,19,1,143,0.91
USR_3125,MOV_5026,Classic Love Story,Romance,2026,5,16,1,165,0.96
USR_3302,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,18,1,184,0.73
USR_3670,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,4,9,0,125,0.3
USR_3182,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,5,17,1,142,0.93
USR_3275,MOV_5064,Naanum Rowdy Dhaan,Comedy,2015,4,10,1,92,0.38
USR_3823,MOV_5239,Time Loop 2,Sci-Fi,2026,2,3,0,20,0.02
USR_3334,MOV_5243,Star,Romance,2024,2,4,0,9,-0.02
USR_3236,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,3.5,11,1,109,0.41
USR_3850,MOV_5242,Imaikkaa Nodigal,Thriller,2018,4,7,1,118,0.65
USR_3977,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,5,16,0,138,0.87
USR_3688,MOV_5073,Thug Life,Action,2025,3.5,9,0,66,0.59
USR_3231,MOV_5126,Visaranai,Thriller,2015,4.5,22,1,166,0.82
USR_3020,MOV_5147,Ayalaan,Sci-Fi,2024,3,4,1,16,-0.28
USR_3792,MOV_5141,Vetri Maaran Next,Action,2026,2,4,0,38,-0.04
USR_3797,MOV_5114,Tik Tik Tik,Sci-Fi,2018,2.5,2,0,10,0.18
USR_3099,MOV_5117,Amaran,Action,2024,3,4,0,36,-0.14
USR_3958,MOV_5233,24,Sci-Fi,2016,3.5,11,1,66,0.23
USR_3993,MOV_5119,Mehandi Circus,Romance,2019,4,5,0,76,0.57
USR_3188,MOV_5146,Visaranai,Thriller,2015,3.5,7,0,97,0.67
USR_3544,MOV_5289,Vada Chennai,Action,2018,5,13,1,174,0.93
USR_3338,MOV_5097,Sita Ramam (Tamil),Romance,2022,4.5,15,1,153,0.77
USR_3899,MOV_5259,Joe,Romance,2023,3,3,0,44,0.11
USR_4094,MOV_5242,Imaikkaa Nodigal,Thriller,2018,3.5,10,0,90,0.46
USR_3029,MOV_5197,Vikram Vedha,Thriller,2017,5,24,1,154,0.79
USR_3268,MOV_5243,Star,Romance,2024,4,11,0,102,0.2
USR_3228,MOV_5239,Time Loop 2,Sci-Fi,2026,3.5,6,0,117,0.26
USR_3618,MOV_5085,Good Night,Comedy,2023,5,15,1,144,0.72
USR_4086,MOV_5267,Time Loop 2,Sci-Fi,2026,4,9,1,103,0.42
USR_4120,MOV_5006,Rajinimurugan,Comedy,2016,4,8,0,72,0.37
USR_3549,MOV_5245,Hey Sinamika,Romance,2022,3.5,8,0,119,0.51
USR_3978,MOV_5261,Love Today,Comedy,2022,2,0,0,48,-0.15
USR_3990,MOV_5038,O Kadhal Kanmani,Romance,2015,2.5,2,0,34,0.18
USR_3442,MOV_5149,Coolie,Action,2025,5,21,1,190,0.96
USR_4126,MOV_5244,Raayan,Action,2024,2,4,0,10,-0.35
USR_4185,MOV_5040,Comali,Comedy,2019,4.5,20,1,176,0.8
USR_3026,MOV_5028,Doctor,Comedy,2021,3.5,10,0,88,0.57
USR_3353,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,1.5,2,0,64,-0.33
USR_3848,MOV_5041,Thani Oruvan,Action,2015,5,19,1,195,0.82
USR_3952,MOV_5250,Visaranai,Thriller,2015,1.5,2,0,60,-0.32
USR_3824,MOV_5220,Asuran,Action,2019,4,11,1,122,0.46
USR_3227,MOV_5041,Thani Oruvan,Action,2015,4,9,1,118,0.55
USR_3078,MOV_5090,O Kadhal Kanmani,Romance,2015,4,6,0,79,0.49
USR_3324,MOV_5046,Soorarai Pottru,Drama,2020,4,10,0,109,0.6
USR_3404,MOV_5230,Vada Chennai,Action,2018,4.5,13,1,179,0.92
USR_3716,MOV_5047,Meiyazhagan,Drama,2024,5,15,1,140,0.95
USR_3878,MOV_5075,Doctor,Comedy,2021,4.5,14,1,188,0.72
USR_3433,MOV_5026,Classic Love Story,Romance,2026,5,22,0,152,0.84
USR_3013,MOV_5226,Coolie,Action,2025,4,8,1,69,0.51
USR_4180,MOV_5185,Love Today,Comedy,2022,4.5,20,1,172,0.82
USR_3025,MOV_5109,Garudan,Drama,2024,2,1,0,61,-0.48
USR_4014,MOV_5036,Tik Tik Tik,Sci-Fi,2018,4,6,0,109,0.44
USR_3517,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,4,8,1,96,0.34
USR_3633,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,3.5,9,1,105,0.27
USR_4046,MOV_5004,Amaran,Action,2024,2,3,0,50,-0.26
USR_3627,MOV_5261,Love Today,Comedy,2022,3,0,0,34,0.03
USR_3290,MOV_5229,Kabali,Action,2016,4.5,15,1,141,0.92
USR_3771,MOV_5178,Indru Netru Naalai,Sci-Fi,2015,3.5,5,1,76,0.22
USR_3120,MOV_5008,Kanguva 2,Action,2026,3.5,8,1,91,0.23
USR_3923,MOV_5013,Maanaadu,Sci-Fi,2021,4.5,17,0,193,0.9
USR_3715,MOV_5040,Comali,Comedy,2019,4.5,12,1,180,0.96
USR_3470,MOV_5277,Brother,Comedy,2024,4,5,0,102,0.54
USR_3833,MOV_5175,Star,Romance,2024,3.5,8,1,116,0.63
USR_3009,MOV_5048,Amaran,Action,2024,4,8,0,86,0.21
USR_3076,MOV_5081,Fun Unlimited,Comedy,2026,3.5,7,1,104,0.46
USR_3543,MOV_5129,Naanum Rowdy Dhaan,Comedy,2015,5,17,1,165,0.73
USR_3377,MOV_5114,Tik Tik Tik,Sci-Fi,2018,2,4,0,62,-0.24
USR_4099,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,4,11,1,66,0.61
USR_4007,MOV_5250,Visaranai,Thriller,2015,5,17,1,184,0.84
USR_3134,MOV_5131,2,Sci-Fi,2018,3.5,6,1,115,0.65
USR_3676,MOV_5216,Classic Love Story,Romance,2026,1.5,3,0,62,-0.45
USR_3970,MOV_5026,Classic Love Story,Romance,2026,4,5,1,117,0.39
USR_3758,MOV_5122,Maanaadu,Sci-Fi,2021,2,4,0,49,-0.25
USR_3247,MOV_5147,Ayalaan,Sci-Fi,2024,5,17,1,195,0.92
USR_3038,MOV_5167,Maanaadu,Sci-Fi,2021,4,8,1,103,0.5
USR_3111,MOV_5146,Visaranai,Thriller,2015,3,3,0,32,-0.27
USR_3079,MOV_5059,Vikram,Action,2022,5,22,1,172,0.72
USR_3064,MOV_5155,Fun Unlimited,Comedy,2026,1,4,0,22,0.1
USR_3465,MOV_5205,Conjuring Kannappan,Comedy,2023,2.5,2,0,59,0.03
USR_3995,MOV_5182,Thug Life,Action,2025,2,1,0,49,0.14
USR_3248,MOV_5057,Garudan,Drama,2024,3.5,7,1,66,0.48
USR_3321,MOV_5101,Maanaadu,Sci-Fi,2021,3.5,7,1,115,0.65
USR_3092,MOV_5116,Ayalaan,Sci-Fi,2024,2,1,0,46,0.17
USR_3435,MOV_5173,Kaithi,Action,2019,4.5,14,1,148,0.94
USR_4195,MOV_5010,Tik Tik Tik,Sci-Fi,2018,5,23,1,166,0.79
USR_4164,MOV_5126,Visaranai,Thriller,2015,4,10,0,118,0.45
USR_3423,MOV_5033,2,Sci-Fi,2018,1.5,2,0,48,-0.31
USR_3600,MOV_5030,Indru Netru Naalai,Sci-Fi,2015,5,18,1,178,0.92
USR_3515,MOV_5116,Ayalaan,Sci-Fi,2024,2,0,1,48,-0.3
USR_3968,MOV_5255,Oh My Kadavule,Romance,2020,2.5,1,1,54,-0.09
USR_4152,MOV_5283,Tik Tik Tik,Sci-Fi,2018,5,22,1,188,0.9
USR_3203,MOV_5084,Don,Comedy,2022,5,24,1,199,0.83
USR_3035,MOV_5201,Don,Comedy,2022,4,8,1,97,0.53
USR_4009,MOV_5248,Ayalaan,Sci-Fi,2024,4.5,17,1,157,0.74
USR_3871,MOV_5090,O Kadhal Kanmani,Romance,2015,5,14,1,133,0.78
USR_4068,MOV_5153,Maanaadu,Sci-Fi,2021,3.5,8,1,75,0.28
USR_3634,MOV_5091,Tik Tik Tik,Sci-Fi,2018,5,16,1,171,0.93
USR_3457,MOV_5154,Siren,Romance,2024,2.5,3,0,7,0.18
USR_3812,MOV_5079,Chitha,Thriller,2023,1,0,0,7,0.12
USR_3012,MOV_5211,Indru Netru Naalai,Sci-Fi,2015,5,20,1,167,0.91
USR_3198,MOV_5262,24,Sci-Fi,2016,5,20,1,171,0.89
USR_3085,MOV_5006,Rajinimurugan,Comedy,2016,4,6,0,98,0.33
USR_3519,MOV_5176,LKG,Comedy,2019,4,8,1,126,0.44
USR_3620,MOV_5252,2,Sci-Fi,2018,3.5,6,1,89,0.63
USR_3015,MOV_5208,96,Romance,2018,2,2,0,30,-0.4
USR_3839,MOV_5272,Meiyazhagan,Drama,2024,3.5,10,0,80,0.23
